Company,Record_ID,Snapshot_Month,Month_Name,Year,Quarter,Region,Country,Account_ID,Account_Name,Customer_Segment,Plan_Tier,Signup_Date,Account_Status,Seats_Licensed,MRR (Monthly Recurring Revenue),ARR (Annual Recurring Revenue),New_MRR (Monthly Recurring Revenue),Expansion_MRR (Monthly Recurring Revenue),Contraction_MRR (Monthly Recurring Revenue),Churned_MRR (Monthly Recurring Revenue),Net_MRR_Change (Monthly Recurring Revenue),CAC_USD (Customer Acquisition Cost),Marketing_Channel,Activation_Status,Days_to_Activation,Monthly_Logins,Feature_Adoption_Score,Support_Tickets,NPS_Score (Net Promoter Score),Churn_Reason
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800010,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00001,CrestIndustries #0001,SMB,Starter,2024-09-01,Active,3,102.11,1225.32,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,0.0,36.0,4,-15.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800026,2025-06,Jun-2025,2025,Q2,Europe,Germany,ACC00003,BlueSolutions #0003,Mid-Market,Growth,2025-06-01,Active,4,218.75,2625.0,218.75,0.0,0.0,0.0,218.75,293.13,Organic Search,Not Activated,,0.0,30.5,0,-23.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800081,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00008,CoreVentures #0008,SMB,Growth,2024-12-01,Active,9,299.59,3595.08,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,10.1,61.0,0,-7.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800091,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00009,VertexGroup #0009,Mid-Market,Growth,2025-04-01,Active,4,137.6,1651.2,0.0,0.0,-26.04,0.0,-26.04,0.0,Content/Inbound,Not Activated,,2.4,20.1,1,35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800114,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00010,ClearStudio #0010,SMB,Starter,2024-08-01,Active,3,83.74,1004.88,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,3.0,6.5,68.4,1,17.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800131,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00011,VertexSystems #0011,Mid-Market,Professional,2025-02-01,Active,66,1820.38,21844.56,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,23.3,57.6,1,45.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800152,2025-06,Jun-2025,2025,Q2,APAC,Singapore,ACC00013,BlueVentures #0013,SMB,Starter,2025-04-01,Active,3,84.1,1009.2,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,18.2,79.5,0,51.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800163,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00015,CoreVentures #0015,SMB,Starter,2024-12-01,Active,3,147.63,1771.56,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,10.3,8.6,3,19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800188,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00016,GridGroup #0016,SMB,Starter,2024-05-01,Active,2,146.65,1759.8,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,9.0,23.2,60.7,0,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800218,2025-06,Jun-2025,2025,Q2,Europe,UK,ACC00019,TrueVentures #0019,SMB,Starter,2025-03-01,Active,2,50.83,609.96,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,16.2,83.7,0,78.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800221,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00020,BoldWorks #0020,SMB,Starter,2025-06-01,Active,3,127.76,1533.12,127.76,0.0,0.0,0.0,127.76,650.07,Paid Search/Ads,Activated,2.0,17.5,78.1,0,29.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800237,2025-06,Jun-2025,2025,Q2,APAC,India,ACC00022,SwiftWorks #0022,SMB,Starter,2025-05-01,Active,3,73.77,885.24,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,10.3,81.0,0,27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800290,2025-06,Jun-2025,2025,Q2,APAC,Singapore,ACC00026,SwiftTechnologies #0026,Enterprise,Enterprise,2024-05-01,Active,359,10812.84,129754.08,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,1.0,19.7,54.6,1,37.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800309,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00027,VertexGlobal #0027,Mid-Market,Professional,2024-12-01,Active,42,1183.76,14205.12,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,2.4,25.8,3,8.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800339,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00029,PrimeGroup #0029,Mid-Market,Professional,2024-04-01,Active,25,940.39,11284.68,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,19.4,66.3,3,7.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800361,2025-06,Jun-2025,2025,Q2,Europe,UK,ACC00031,CrestLabs #0031,SMB,Starter,2025-04-01,Active,5,204.79,2457.48,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,4.0,14.4,72.2,1,48.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800379,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00032,NorthGroup #0032,SMB,Growth,2024-11-01,Active,5,253.29,3039.48,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,4.0,21.9,51.3,3,-1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800397,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00033,CrestLabs #0033,SMB,Starter,2025-01-01,Active,1,73.7,884.4,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,9.4,6.8,5,-1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800415,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00035,PeakAnalytics #0035,Enterprise,Enterprise,2025-06-01,Active,259,10959.3,131511.6,10959.3,0.0,0.0,0.0,10959.3,230.25,Referral,Activated,4.0,9.6,26.3,0,-13.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800435,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00037,NorthGlobal #0037,Mid-Market,Professional,2025-02-01,Active,22,577.56,6930.72,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,3.0,19.6,89.2,2,48.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800446,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00038,BlueDigital #0038,Enterprise,Enterprise,2024-09-01,Active,120,4201.11,50413.32,0.0,476.05,0.0,0.0,476.05,0.0,Content/Inbound,Not Activated,,11.0,17.3,2,-20.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800468,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00039,GridDynamics #0039,SMB,Starter,2024-09-01,Active,2,117.77,1413.24,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,0.0,27.1,1,3.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800477,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00042,CoreSolutions #0042,SMB,Growth,2025-05-01,Active,7,197.54,2370.48,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,17.2,63.4,0,24.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800505,2025-06,Jun-2025,2025,Q2,APAC,India,ACC00044,BlueVentures #0044,SMB,Starter,2024-12-01,Active,2,135.53,1626.36,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,12.0,22.0,56.3,1,74.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800518,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00046,PrimeVentures #0046,SMB,Starter,2025-04-01,Active,1,82.36,988.32,0.0,11.43,0.0,0.0,11.43,0.0,Paid Search/Ads,Activated,1.0,10.8,58.1,0,9.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800533,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00047,BoldSystems #0047,SMB,Starter,2025-04-01,Active,4,118.88,1426.56,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,2.0,21.5,74.8,1,-16.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800569,2025-06,Jun-2025,2025,Q2,Europe,Germany,ACC00051,BlueStudio #0051,Mid-Market,Professional,2025-02-01,Active,53,1411.85,16942.2,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,30.1,60.4,2,38.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800596,2025-06,Jun-2025,2025,Q2,APAC,Singapore,ACC00054,CoreDigital #0054,Mid-Market,Growth,2025-06-01,Active,14,399.95,4799.4,399.95,0.0,0.0,0.0,399.95,1012.97,Outbound Sales,Activated,2.0,16.1,40.5,4,59.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800612,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00055,TruePartners #0055,Mid-Market,Professional,2025-03-01,Active,51,1921.25,23055.0,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,1.0,22.4,40.3,0,18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800626,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00056,PeakDynamics #0056,Mid-Market,Professional,2025-05-01,Active,30,1740.65,20887.8,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Not Activated,,2.3,0.1,3,43.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800655,2025-06,Jun-2025,2025,Q2,Europe,France,ACC00059,SwiftVentures #0059,SMB,Growth,2024-07-01,Active,4,196.5,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,10.5,59.7,0,24.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800686,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00063,GridIndustries #0063,Mid-Market,Professional,2025-06-01,Active,46,1665.45,19985.4,1665.45,0.0,0.0,0.0,1665.45,1069.06,Paid Search/Ads,Activated,3.0,32.0,56.9,0,18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800711,2025-06,Jun-2025,2025,Q2,Europe,UK,ACC00065,CoreNetworks #0065,Mid-Market,Professional,2025-01-01,Active,30,1228.72,14744.64,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,16.0,47.0,1,43.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800741,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00066,RapidGroup #0066,SMB,Starter,2024-01-01,Active,4,89.39,1072.68,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Not Activated,,11.0,4.3,2,-27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800761,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00068,TrueStudio #0068,SMB,Starter,2025-06-01,Active,1,97.91,1174.92,97.91,0.0,0.0,0.0,97.91,504.95,Partner/Reseller,Not Activated,,0.0,38.7,2,-1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800798,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00073,VertexIndustries #0073,Mid-Market,Professional,2024-12-01,Active,52,1938.34,23260.08,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,20.8,64.6,2,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800825,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00075,OrbitDigital #0075,SMB,Starter,2025-02-01,Active,3,165.76,1989.12,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,21.2,88.5,1,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800846,2025-06,Jun-2025,2025,Q2,Europe,Germany,ACC00077,PeakGroup #0077,SMB,Starter,2025-06-01,Active,4,116.9,1402.8,116.9,0.0,0.0,0.0,116.9,1357.32,Outbound Sales,Activated,1.0,5.3,73.6,1,11.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800859,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00078,BlueDigital #0078,SMB,Starter,2025-06-01,Active,2,65.78,789.36,65.78,0.0,0.0,0.0,65.78,777.08,Partner/Reseller,Not Activated,,8.5,18.1,1,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800883,2025-06,Jun-2025,2025,Q2,APAC,India,ACC00080,BoldGlobal #0080,SMB,Growth,2025-06-01,Active,9,462.4,5548.8,462.4,0.0,0.0,0.0,462.4,596.84,Partner/Reseller,Not Activated,,0.0,26.8,3,9.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800915,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00083,CoreSolutions #0083,SMB,Growth,2024-12-01,Active,13,410.66,4927.92,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Not Activated,,4.7,10.8,6,29.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800939,2025-06,Jun-2025,2025,Q2,APAC,India,ACC00085,BoldNetworks #0085,Enterprise,Professional,2024-07-01,Active,74,1520.88,18250.56,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,21.0,18.8,64.5,1,74.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800956,2025-06,Jun-2025,2025,Q2,APAC,India,ACC00086,PeakVentures #0086,SMB,Growth,2025-02-01,Active,20,696.78,8361.36,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,4.0,24.8,44.8,0,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800972,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00087,PrimeVentures #0087,Enterprise,Enterprise,2025-03-01,Active,159,4118.42,49421.04,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,1.0,22.1,61.3,2,79.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800985,2025-06,Jun-2025,2025,Q2,APAC,Singapore,ACC00088,SilverNetworks #0088,SMB,Starter,2025-06-01,Active,1,72.88,874.56,72.88,0.0,0.0,0.0,72.88,235.71,Referral,Activated,4.0,11.0,44.9,1,56.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800996,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00089,PeakNetworks #0089,Mid-Market,Professional,2025-01-01,Active,50,1992.22,23906.64,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,19.2,59.9,2,46.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801009,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00090,NorthSolutions #0090,SMB,Starter,2025-06-01,Active,1,79.62,955.44,79.62,0.0,0.0,0.0,79.62,103.98,Referral,Activated,8.0,22.5,46.6,1,37.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801016,2025-06,Jun-2025,2025,Q2,APAC,India,ACC00091,CrestWorks #0091,Enterprise,Professional,2025-04-01,Active,35,1279.5,15354.0,0.0,391.53,0.0,0.0,391.53,0.0,Content/Inbound,Activated,3.0,11.7,57.8,0,31.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801040,2025-06,Jun-2025,2025,Q2,APAC,India,ACC00092,GridDigital #0092,SMB,Starter,2024-07-01,Active,4,156.37,1876.44,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,1.0,19.5,81.3,1,22.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801071,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00094,SwiftGlobal #0094,SMB,Growth,2024-12-01,Active,6,253.45,3041.4,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,10.0,63.3,4,24.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801096,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00097,ClearGroup #0097,SMB,Growth,2025-02-01,Active,4,218.56,2622.72,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,21.6,61.5,1,46.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801121,2025-06,Jun-2025,2025,Q2,Europe,Germany,ACC00099,OrbitAnalytics #0099,Enterprise,Enterprise,2025-01-01,Active,566,10691.49,128297.88,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,1.0,20.1,59.3,0,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801135,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00100,ClearSystems #0100,Mid-Market,Growth,2025-05-01,Active,9,463.59,5563.08,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,2.0,14.7,73.9,1,98.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801164,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00102,GridGlobal #0102,SMB,Growth,2024-09-01,Active,21,486.31,5835.72,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,4.0,16.8,61.3,1,40.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801178,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00103,ClearWorks #0103,SMB,Starter,2025-05-01,Active,1,49.03,588.36,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,15.8,60.4,1,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801209,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00106,SparkGlobal #0106,Enterprise,Enterprise,2024-10-01,Active,663,16260.97,195131.64,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,20.0,14.4,60.0,1,27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801229,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00107,TrueGlobal #0107,Mid-Market,Professional,2024-11-01,Active,23,1295.86,15550.32,0.0,230.12,0.0,0.0,230.12,0.0,Organic Search,Activated,2.0,9.5,68.3,0,3.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801248,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00110,CrestWorks #0110,Mid-Market,Professional,2025-06-01,Active,21,827.23,9926.76,827.23,0.0,0.0,0.0,827.23,1103.9,Outbound Sales,Activated,3.0,19.6,57.0,1,49.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801261,2025-06,Jun-2025,2025,Q2,Europe,France,ACC00112,VertexVentures #0112,SMB,Growth,2025-05-01,Active,7,212.92,2555.04,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,17.6,25.6,3,10.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801296,2025-06,Jun-2025,2025,Q2,APAC,Singapore,ACC00116,CoreSystems #0116,Mid-Market,Growth,2025-04-01,Active,18,389.37,4672.44,0.0,42.45,0.0,0.0,42.45,0.0,Content/Inbound,Activated,1.0,14.9,38.8,1,57.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801307,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00117,NovaSolutions #0117,Enterprise,Enterprise,2025-06-01,Active,272,9859.34,118312.08,9859.34,0.0,0.0,0.0,9859.34,439.22,Paid Search/Ads,Not Activated,,12.4,22.9,0,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801312,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00118,OrbitDynamics #0118,Mid-Market,Growth,2025-06-01,Active,18,413.47,4961.64,413.47,0.0,0.0,0.0,413.47,169.36,Organic Search,Activated,4.0,16.3,48.9,0,-21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801330,2025-06,Jun-2025,2025,Q2,Europe,UK,ACC00119,WaveLabs #0119,SMB,Growth,2025-01-01,Active,22,497.01,5964.12,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Not Activated,,5.7,38.5,2,69.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801397,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00127,BoldIndustries #0127,Mid-Market,Professional,2025-06-01,Active,15,785.5,9426.0,785.5,0.0,0.0,0.0,785.5,228.12,Referral,Activated,3.0,20.1,77.2,0,17.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801431,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00129,SwiftPartners #0129,Mid-Market,Growth,2024-08-01,Active,4,198.72,2384.64,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,14.0,12.6,57.7,2,36.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801461,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00132,SparkAnalytics #0132,Mid-Market,Professional,2025-03-01,Active,70,1852.02,22224.24,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,4.0,29.2,82.6,0,65.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801520,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00140,VertexStudio #0140,SMB,Growth,2025-06-01,Active,5,308.09,3697.08,308.09,0.0,0.0,0.0,308.09,178.02,Organic Search,Not Activated,,6.9,56.9,4,25.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801533,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00143,PeakAnalytics #0143,Enterprise,Professional,2025-06-01,Active,29,950.8,11409.6,950.8,0.0,0.0,0.0,950.8,649.37,Partner/Reseller,Activated,1.0,16.1,74.9,1,55.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801547,2025-06,Jun-2025,2025,Q2,APAC,Singapore,ACC00144,SwiftDigital #0144,SMB,Starter,2025-05-01,Active,1,58.39,700.68,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,2.0,19.7,85.9,3,55.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801556,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00145,ClearDynamics #0145,SMB,Growth,2024-12-01,Active,6,301.26,3615.12,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,14.0,77.5,1,54.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801608,2025-06,Jun-2025,2025,Q2,Europe,France,ACC00150,BrightSolutions #0150,SMB,Growth,2024-08-01,Active,18,333.01,3996.12,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,4.0,17.4,62.1,0,24.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801628,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00152,NovaDynamics #0152,Mid-Market,Growth,2024-11-01,Active,10,415.96,4991.52,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,18.0,16.5,80.1,0,45.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801635,2025-06,Jun-2025,2025,Q2,Europe,Germany,ACC00153,BoldVentures #0153,SMB,Growth,2025-05-01,Active,3,208.82,2505.84,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,1.0,21.4,79.3,3,14.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801643,2025-06,Jun-2025,2025,Q2,North America,USA,ACC00154,CoreVentures #0154,Mid-Market,Professional,2025-04-01,Active,20,739.89,8878.68,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,24.0,19.4,65.4,3,12.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801682,2025-06,Jun-2025,2025,Q2,APAC,Australia,ACC00159,RapidGroup #0159,SMB,Starter,2025-05-01,Active,2,114.84,1378.08,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,26.6,78.5,0,34.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801723,2025-06,Jun-2025,2025,Q2,Europe,France,ACC00165,TrueSystems #0165,SMB,Starter,2025-04-01,Churned (This Month),2,0.0,0.0,0.0,0.0,0.0,-98.22,-98.22,0.0,Organic Search,Activated,4.0,0.0,0.0,0,,Competitor Switch
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801732,2025-06,Jun-2025,2025,Q2,Europe,Germany,ACC00167,WaveLabs #0167,Mid-Market,Growth,2025-05-01,Active,20,315.3,3783.6,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,3.0,18.4,46.5,4,49.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801788,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00173,WaveWorks #0173,SMB,Starter,2025-04-01,Active,5,125.82,1509.84,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,2.0,10.3,76.8,3,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801794,2025-06,Jun-2025,2025,Q2,Europe,France,ACC00174,NorthTechnologies #0174,SMB,Starter,2025-04-01,Active,2,99.44,1193.28,0.0,0.0,-36.54,0.0,-36.54,0.0,Paid Search/Ads,Not Activated,,3.5,0.0,2,10.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801809,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00175,OrbitNetworks #0175,Enterprise,Enterprise,2025-04-01,Active,62,3496.31,41955.72,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,9.0,22.4,89.4,1,61.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801834,2025-06,Jun-2025,2025,Q2,APAC,Singapore,ACC00177,PrimeVentures #0177,Mid-Market,Professional,2025-04-01,Active,76,1875.91,22510.92,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,2.0,25.1,75.1,1,20.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801866,2025-06,Jun-2025,2025,Q2,LATAM,Brazil,ACC00180,ClearGlobal #0180,SMB,Growth,2025-01-01,Active,14,412.43,4949.16,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,2.0,20.3,72.8,0,31.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801920,2025-06,Jun-2025,2025,Q2,North America,Canada,ACC00185,PrimeLabs #0185,SMB,Growth,2024-05-01,Active,17,287.63,3451.56,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,12.0,11.8,64.3,0,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801932,2025-06,Jun-2025,2025,Q2,LATAM,Mexico,ACC00186,NovaGlobal #0186,SMB,Growth,2025-03-01,Active,5,160.74,1928.88,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,2.0,4.4,57.9,0,10.0,
